Sun Jul 24 23:03:16 CDT 2011,143248659,Reply,142618970
Sun Jul 24 23:02:12 CDT 2011,143248659,Reply,33409799
Sun Jul 24 23:01:35 CDT 2011,143248659,Reply,236883022
Sun Jul 24 23:00:12 CDT 2011,143248659,Reply,211611312
Sun Jul 24 22:59:29 CDT 2011,143248659,Reply,47894824
Sun Jul 24 17:28:37 CDT 2011,143248659,Reply,249952997
Sun Jul 24 16:49:58 CDT 2011,143248659,Reply,236883022
Sun Jul 24 16:48:58 CDT 2011,143248659,Reply,249952997
Sun Jul 24 16:34:54 CDT 2011,143248659,Reply,147076635
Sun Jul 24 16:20:00 CDT 2011,143248659,Mention,143248659
Sun Jul 24 16:00:59 CDT 2011,143248659,Reply,314444090
Sun Jul 24 15:25:37 CDT 2011,143248659,Mention,314444090
Sun Jul 24 15:08:38 CDT 2011,143248659,Retweet,32978982
Sun Jul 24 15:04:27 CDT 2011,143248659,Retweet,32978982
Sun Jul 24 15:03:43 CDT 2011,143248659,Retweet,61503837
Sun Jul 24 13:58:46 CDT 2011,143248659,Retweet,60471583
Sun Jul 24 13:52:03 CDT 2011,143248659,Reply,99044379
Sun Jul 24 13:49:38 CDT 2011,143248659,Mention,187239303
Sun Jul 24 13:48:51 CDT 2011,143248659,Retweet,189474615
Sun Jul 24 13:42:19 CDT 2011,143248659,Retweet,14468043
Sun Jul 24 13:37:45 CDT 2011,143248659,Retweet,201943047
Sun Jul 24 13:31:09 CDT 2011,143248659,Reply,266316300
Sun Jul 24 13:27:41 CDT 2011,143248659,Retweet,112970794
Sun Jul 24 11:23:11 CDT 2011,143248659,Retweet,218247748
Sun Jul 24 10:56:19 CDT 2011,143248659,Reply,314444090
Sun Jul 24 00:55:00 CDT 2011,143248659,Retweet,162645312
Sun Jul 24 00:53:33 CDT 2011,143248659,Retweet,55121922
Sun Jul 24 00:49:50 CDT 2011,143248659,Retweet,18479943
Sat Jul 23 20:54:33 CDT 2011,143248659,Reply,198292201
Sat Jul 23 20:50:17 CDT 2011,143248659,Retweet,189474615
Sat Jul 23 20:49:48 CDT 2011,143248659,Retweet,148306337
Sat Jul 23 20:48:54 CDT 2011,143248659,Retweet,20118774
Sat Jul 23 20:48:00 CDT 2011,143248659,Retweet,148306337
Sat Jul 23 20:40:49 CDT 2011,143248659,Retweet,257366925
Sat Jul 23 20:39:59 CDT 2011,143248659,Reply,19631631
Sat Jul 23 16:11:10 CDT 2011,143248659,Reply,175422215
Sat Jul 23 15:49:46 CDT 2011,143248659,Reply,21876384
Sat Jul 23 15:32:04 CDT 2011,143248659,Reply,21876384
Sat Jul 23 15:30:12 CDT 2011,143248659,Mention,201943047
Sat Jul 23 15:30:05 CDT 2011,143248659,Reply,25897762
Sat Jul 23 15:30:02 CDT 2011,143248659,Retweet,237236717
Sat Jul 23 15:25:45 CDT 2011,143248659,Retweet,216898581
Sat Jul 23 15:23:11 CDT 2011,143248659,Retweet,23249204
Sat Jul 23 14:13:02 CDT 2011,143248659,Reply,343178525
Sat Jul 23 14:03:26 CDT 2011,143248659,Retweet,23249204
Sat Jul 23 14:02:54 CDT 2011,143248659,Retweet,15559831
Sat Jul 23 14:02:13 CDT 2011,143248659,Retweet,343178525
Sat Jul 23 14:01:19 CDT 2011,143248659,Retweet,189474615
Sat Jul 23 13:58:44 CDT 2011,143248659,Reply,343178525
Sat Jul 23 13:45:37 CDT 2011,143248659,Mention,43858998
Sat Jul 23 13:28:18 CDT 2011,143248659,Reply,289388465
Sat Jul 23 13:22:55 CDT 2011,143248659,Mention,43858998
Sat Jul 23 13:21:09 CDT 2011,143248659,Retweet,112970794
Sat Jul 23 12:15:03 CDT 2011,143248659,Mention,340389120
Sat Jul 23 10:35:49 CDT 2011,143248659,Retweet,82151466
Sat Jul 23 10:34:46 CDT 2011,143248659,Mention,257366925
Sat Jul 23 10:29:54 CDT 2011,143248659,Reply,27206171
Sat Jul 23 10:28:23 CDT 2011,143248659,Retweet,60471583
Sat Jul 23 10:27:49 CDT 2011,143248659,Reply,23249204
Sat Jul 23 10:23:47 CDT 2011,143248659,Retweet,23249204
Sat Jul 23 10:21:05 CDT 2011,143248659,Reply,18479943
Sat Jul 23 09:55:49 CDT 2011,143248659,Reply,16522602
Sat Jul 23 09:51:56 CDT 2011,143248659,Reply,188459317
Sat Jul 23 03:34:11 CDT 2011,143248659,Retweet,227573958
Sat Jul 23 03:27:55 CDT 2011,143248659,Retweet,189474615
Sat Jul 23 03:27:06 CDT 2011,143248659,Reply,76266300
Sat Jul 23 03:26:35 CDT 2011,143248659,Retweet,76266300
Sat Jul 23 03:22:56 CDT 2011,143248659,Reply,52848686
Sat Jul 23 03:22:34 CDT 2011,143248659,Reply,52848686
Sat Jul 23 02:22:31 CDT 2011,143248659,Mention,21912106
Fri Jul 22 22:06:06 CDT 2011,143248659,Reply,124072423
Fri Jul 22 22:02:37 CDT 2011,143248659,Reply,128402563
Fri Jul 22 21:56:17 CDT 2011,143248659,Reply,124072423
Fri Jul 22 21:50:43 CDT 2011,143248659,Retweet,113510223
Fri Jul 22 21:41:04 CDT 2011,143248659,Mention,87582284
Fri Jul 22 21:38:20 CDT 2011,143248659,Reply,31891798
Fri Jul 22 20:14:02 CDT 2011,143248659,Reply,36382165
Fri Jul 22 19:38:07 CDT 2011,143248659,Retweet,236624052
Fri Jul 22 18:37:51 CDT 2011,143248659,Mention,261987939
Fri Jul 22 18:31:53 CDT 2011,143248659,Mention,236624052
Fri Jul 22 18:29:11 CDT 2011,143248659,Retweet,18494916
Fri Jul 22 18:28:59 CDT 2011,143248659,Retweet,189474615
Fri Jul 22 18:22:58 CDT 2011,143248659,Retweet,235038418
Fri Jul 22 18:18:43 CDT 2011,143248659,Reply,72991947
Fri Jul 22 18:13:02 CDT 2011,143248659,Reply,147076635
Fri Jul 22 17:30:55 CDT 2011,143248659,Reply,78679509
Fri Jul 22 17:30:31 CDT 2011,143248659,Retweet,78679509
Fri Jul 22 17:28:55 CDT 2011,143248659,Retweet,189474615
Fri Jul 22 17:26:56 CDT 2011,143248659,Mention,112970794
Fri Jul 22 16:20:32 CDT 2011,143248659,Mention,88758266
Fri Jul 22 16:19:50 CDT 2011,143248659,Retweet,65589378
Fri Jul 22 16:16:36 CDT 2011,143248659,Mention,31891798
Fri Jul 22 16:12:13 CDT 2011,143248659,Retweet,62005509
Fri Jul 22 16:11:27 CDT 2011,143248659,Retweet,129900508
Fri Jul 22 16:07:19 CDT 2011,143248659,Mention,189474615
Fri Jul 22 16:06:11 CDT 2011,143248659,Mention,214296365
Fri Jul 22 16:04:48 CDT 2011,143248659,Mention,112970794
Fri Jul 22 14:50:09 CDT 2011,143248659,Reply,47618909
Fri Jul 22 14:47:10 CDT 2011,143248659,Retweet,189474615
Fri Jul 22 14:44:19 CDT 2011,143248659,Retweet,31891798
Fri Jul 22 14:42:56 CDT 2011,143248659,Retweet,112970794
Fri Jul 22 14:40:50 CDT 2011,143248659,Reply,182028739
Fri Jul 22 14:40:05 CDT 2011,143248659,Retweet,182028739
Fri Jul 22 14:38:52 CDT 2011,143248659,Retweet,23249204
Fri Jul 22 14:38:37 CDT 2011,143248659,Reply,292725106
Fri Jul 22 14:25:23 CDT 2011,143248659,Retweet,189474615
Fri Jul 22 14:24:51 CDT 2011,143248659,Retweet,308579873
Fri Jul 22 14:17:06 CDT 2011,143248659,Retweet,67902600
Fri Jul 22 14:16:26 CDT 2011,143248659,Retweet,257366925
Fri Jul 22 14:16:02 CDT 2011,143248659,Reply,23135992
Fri Jul 22 14:15:34 CDT 2011,143248659,Retweet,23135992
Fri Jul 22 14:14:15 CDT 2011,143248659,Reply,207079801
Fri Jul 22 02:29:30 CDT 2011,143248659,Retweet,143248659
Fri Jul 22 02:28:40 CDT 2011,143248659,Retweet,112970794
Fri Jul 22 02:25:17 CDT 2011,143248659,Retweet,189474615
Fri Jul 22 02:25:05 CDT 2011,143248659,Retweet,189474615
Fri Jul 22 02:18:20 CDT 2011,143248659,Retweet,105305259
Fri Jul 22 02:08:34 CDT 2011,143248659,Retweet,273138994
Fri Jul 22 01:56:48 CDT 2011,143248659,Reply,128402563
Fri Jul 22 01:55:37 CDT 2011,143248659,Reply,147340560
Fri Jul 22 01:39:07 CDT 2011,143248659,Reply,16126957
Fri Jul 22 01:35:12 CDT 2011,143248659,Retweet,23249204
Fri Jul 22 01:30:33 CDT 2011,143248659,Retweet,112970794
Fri Jul 22 01:26:37 CDT 2011,143248659,Retweet,30269402
Fri Jul 22 01:13:24 CDT 2011,143248659,Reply,214296365
Fri Jul 22 01:12:30 CDT 2011,143248659,Reply,214296365
Fri Jul 22 01:06:52 CDT 2011,143248659,Reply,214296365
Fri Jul 22 01:00:26 CDT 2011,143248659,Retweet,131345935
Fri Jul 22 00:00:34 CDT 2011,143248659,Reply,303404616
Thu Jul 21 23:49:04 CDT 2011,143248659,Mention,140834237
Thu Jul 21 23:41:58 CDT 2011,143248659,Retweet,198789515
Thu Jul 21 23:41:35 CDT 2011,143248659,Retweet,24520496
Thu Jul 21 23:30:49 CDT 2011,143248659,Retweet,112970794
Thu Jul 21 19:50:07 CDT 2011,143248659,Retweet,23249204
Thu Jul 21 16:19:26 CDT 2011,143248659,Reply,124072423
Thu Jul 21 12:19:47 CDT 2011,143248659,Reply,76976987
Thu Jul 21 12:17:15 CDT 2011,143248659,Reply,52778489
Thu Jul 21 12:05:53 CDT 2011,143248659,Reply,75051887
Thu Jul 21 12:05:18 CDT 2011,143248659,Reply,204686494
Thu Jul 21 12:03:54 CDT 2011,143248659,Retweet,104302000
Sun Jul 31 19:49:09 CDT 2011,143248659,Retweet,66100191
Sun Jul 31 19:47:40 CDT 2011,143248659,Reply,23249204
Sun Jul 31 19:45:31 CDT 2011,143248659,Reply,143248659
Sun Jul 31 19:43:16 CDT 2011,143248659,Mention,55121922
Sun Jul 31 19:19:11 CDT 2011,143248659,Reply,124072423
Sat Jul 30 20:04:44 CDT 2011,143248659,Retweet,55121922
Sat Jul 30 20:02:55 CDT 2011,143248659,Retweet,189474615
Sat Jul 30 09:33:15 CDT 2011,143248659,Retweet,112970794
Sat Jul 30 09:31:50 CDT 2011,143248659,Retweet,236403070
Sat Jul 30 09:30:59 CDT 2011,143248659,Retweet,17718804
Sat Jul 30 09:30:40 CDT 2011,143248659,Retweet,257366925
Sat Jul 30 09:29:43 CDT 2011,143248659,Retweet,55121922
Sat Jul 30 09:29:31 CDT 2011,143248659,Retweet,122028557
Sat Jul 30 09:22:37 CDT 2011,143248659,Mention,230627444
Sat Jul 30 09:12:56 CDT 2011,143248659,Reply,310962238
Sat Jul 30 09:08:43 CDT 2011,143248659,Retweet,189474615
Sat Jul 30 08:50:16 CDT 2011,143248659,Mention,105660982
Sat Jul 30 08:47:25 CDT 2011,143248659,Mention,31891798
Sat Jul 30 08:43:47 CDT 2011,143248659,Retweet,189474615
Sat Jul 30 08:41:09 CDT 2011,143248659,Reply,303986291
Fri Jul 29 08:46:20 CDT 2011,143248659,Mention,314444090
Thu Jul 28 23:35:06 CDT 2011,143248659,Mention,138636228
Thu Jul 28 23:21:27 CDT 2011,143248659,Retweet,189474615
Thu Jul 28 15:50:34 CDT 2011,143248659,Retweet,23135992
Thu Jul 28 12:24:59 CDT 2011,143248659,Reply,314444090
Wed Jul 27 22:02:47 CDT 2011,143248659,Retweet,55121922
Wed Jul 27 22:02:25 CDT 2011,143248659,Retweet,60471583
Wed Jul 27 22:02:19 CDT 2011,143248659,Retweet,104302000
Wed Jul 27 20:16:21 CDT 2011,143248659,Retweet,175422215
Wed Jul 27 20:09:28 CDT 2011,143248659,Retweet,130682467
Wed Jul 27 20:00:44 CDT 2011,143248659,Retweet,273138994
Wed Jul 27 19:41:01 CDT 2011,143248659,Retweet,21876384
Wed Jul 27 19:38:29 CDT 2011,143248659,Retweet,257366925
Tue Jul 26 23:01:01 CDT 2011,143248659,Mention,290715006
Tue Jul 26 16:43:23 CDT 2011,143248659,Mention,110585067
Tue Jul 26 16:41:00 CDT 2011,143248659,Mention,55121922
Tue Jul 26 16:40:28 CDT 2011,143248659,Reply,55121922
Tue Jul 26 16:39:56 CDT 2011,143248659,Reply,55121922
Tue Jul 26 16:35:13 CDT 2011,143248659,Reply,239812529
Tue Jul 26 16:34:25 CDT 2011,143248659,Retweet,239812529
Tue Jul 26 16:29:32 CDT 2011,143248659,Retweet,82151466
Tue Jul 26 16:10:19 CDT 2011,143248659,Reply,235038418
Tue Jul 26 16:08:07 CDT 2011,143248659,Retweet,55121922
Tue Jul 26 16:04:09 CDT 2011,143248659,Reply,60471583
Tue Jul 26 16:03:30 CDT 2011,143248659,Reply,55465177
Tue Jul 26 15:31:06 CDT 2011,143248659,Retweet,52778489
Tue Jul 26 15:30:48 CDT 2011,143248659,Reply,55465177
Tue Jul 26 15:27:55 CDT 2011,143248659,Reply,14468043
Tue Jul 26 14:42:35 CDT 2011,143248659,Reply,112970794
Tue Jul 26 14:41:17 CDT 2011,143248659,Reply,112970794
Tue Jul 26 14:40:38 CDT 2011,143248659,Retweet,274623542
Tue Jul 26 14:40:18 CDT 2011,143248659,Mention,112970794
Tue Jul 26 14:37:14 CDT 2011,143248659,Retweet,143248659
Tue Jul 26 14:36:38 CDT 2011,143248659,Reply,214267902
Tue Jul 26 14:35:26 CDT 2011,143248659,Retweet,272431552
Tue Jul 26 08:25:18 CDT 2011,143248659,Retweet,148306337
Tue Jul 26 08:25:05 CDT 2011,143248659,Retweet,112970794
Tue Jul 26 08:19:53 CDT 2011,143248659,Retweet,121174507
Tue Jul 26 08:19:15 CDT 2011,143248659,Reply,32194986
Tue Jul 26 08:18:49 CDT 2011,143248659,Reply,105660982
Tue Jul 26 08:18:34 CDT 2011,143248659,Retweet,31891798
Tue Jul 26 08:18:19 CDT 2011,143248659,Retweet,16248319
Tue Jul 26 08:15:13 CDT 2011,143248659,Mention,112970794
Tue Jul 26 00:44:07 CDT 2011,143248659,Retweet,189474615
Tue Jul 26 00:42:03 CDT 2011,143248659,Mention,257366925
Tue Jul 26 00:37:54 CDT 2011,143248659,Retweet,17905825
Mon Jul 25 08:31:15 CDT 2011,143248659,Retweet,18337198
Mon Jul 25 08:31:03 CDT 2011,143248659,Retweet,31891798
Mon Jul 25 08:27:38 CDT 2011,143248659,Retweet,32978982
Mon Jul 25 08:27:15 CDT 2011,143248659,Retweet,112970794
Mon Jul 25 08:24:24 CDT 2011,143248659,Retweet,112970794
Mon Jul 25 08:24:07 CDT 2011,143248659,Retweet,104302000
Mon Jul 25 08:23:54 CDT 2011,143248659,Reply,181318867
Mon Jul 25 00:17:35 CDT 2011,143248659,Retweet,25515380
Mon Jul 25 00:16:06 CDT 2011,143248659,Reply,235038418
Mon Jul 25 00:15:28 CDT 2011,143248659,Retweet,235038418
Mon Jul 25 00:12:37 CDT 2011,143248659,Retweet,62005509
Mon Jul 25 00:11:49 CDT 2011,143248659,Retweet,112970794
Mon Jul 25 00:07:15 CDT 2011,143248659,Reply,198269985
Mon Jul 25 00:04:07 CDT 2011,143248659,Retweet,33637838
Mon Jul 25 00:02:53 CDT 2011,143248659,Retweet,32978982
Sun Jul 24 23:55:33 CDT 2011,143248659,Retweet,14468043
Sun Jul 24 23:55:17 CDT 2011,143248659,Retweet,273138994
Sun Jul 24 23:54:11 CDT 2011,143248659,Retweet,257366925
Sun Jul 24 23:46:58 CDT 2011,143248659,Mention,32978982
Sun Jul 24 23:44:13 CDT 2011,143248659,Retweet,259918248
Sun Jul 24 23:44:02 CDT 2011,143248659,Mention,54439786
Sun Jul 24 23:42:44 CDT 2011,143248659,Retweet,73069473
Sun Jul 24 23:40:29 CDT 2011,143248659,Retweet,14799475
Sun Jul 24 23:31:14 CDT 2011,143248659,Mention,340389120
Sun Jul 24 23:28:44 CDT 2011,143248659,Mention,27206171
Sun Jul 24 23:28:25 CDT 2011,143248659,Retweet,143248659
Sun Jul 24 23:28:04 CDT 2011,143248659,Mention,31891798
Sun Jul 24 23:26:22 CDT 2011,143248659,Retweet,143248659
Sun Jul 24 23:26:12 CDT 2011,143248659,Retweet,205201568
Sun Jul 24 23:04:00 CDT 2011,143248659,Reply,50711160
Sun Jul 24 23:03:16 CDT 2011,143248659,Reply,142618970
Sun Jul 24 23:02:12 CDT 2011,143248659,Reply,33409799
Sun Jul 24 23:01:35 CDT 2011,143248659,Reply,236883022
Sun Jul 24 23:00:12 CDT 2011,143248659,Reply,211611312
Sun Jul 24 22:59:29 CDT 2011,143248659,Reply,47894824
Sun Jul 24 17:28:37 CDT 2011,143248659,Reply,249952997
Sun Jul 24 16:49:58 CDT 2011,143248659,Reply,236883022
Sun Jul 24 16:48:58 CDT 2011,143248659,Reply,249952997
Sun Jul 24 16:34:54 CDT 2011,143248659,Reply,147076635
Sun Jul 24 16:20:00 CDT 2011,143248659,Mention,143248659
Sun Jul 24 16:00:59 CDT 2011,143248659,Reply,314444090
Sun Jul 24 15:25:37 CDT 2011,143248659,Mention,314444090
Sun Jul 24 15:08:38 CDT 2011,143248659,Retweet,32978982
Sun Jul 24 15:04:27 CDT 2011,143248659,Retweet,32978982
Sun Jul 24 15:03:43 CDT 2011,143248659,Retweet,61503837
Sun Jul 24 13:58:46 CDT 2011,143248659,Retweet,60471583
Sun Jul 24 13:52:03 CDT 2011,143248659,Reply,99044379
Sun Jul 24 13:49:38 CDT 2011,143248659,Mention,187239303
Sun Jul 24 13:48:51 CDT 2011,143248659,Retweet,189474615
Sun Jul 24 13:42:19 CDT 2011,143248659,Retweet,14468043
Sun Jul 24 13:37:45 CDT 2011,143248659,Retweet,201943047
Sun Jul 24 13:31:09 CDT 2011,143248659,Reply,266316300
Sun Jul 24 13:27:41 CDT 2011,143248659,Retweet,112970794
Sun Jul 24 11:23:11 CDT 2011,143248659,Retweet,218247748
Sun Jul 24 10:56:19 CDT 2011,143248659,Reply,314444090
Sun Jul 24 00:55:00 CDT 2011,143248659,Retweet,162645312
Sun Jul 24 00:53:33 CDT 2011,143248659,Retweet,55121922
Sun Jul 24 00:49:50 CDT 2011,143248659,Retweet,18479943
Sat Jul 23 20:54:33 CDT 2011,143248659,Reply,198292201
Sat Jul 23 20:50:17 CDT 2011,143248659,Retweet,189474615
Sat Jul 23 20:49:48 CDT 2011,143248659,Retweet,148306337
Sat Jul 23 20:48:54 CDT 2011,143248659,Retweet,20118774
Sat Jul 23 20:48:00 CDT 2011,143248659,Retweet,148306337
Sat Jul 23 20:40:49 CDT 2011,143248659,Retweet,257366925
Sat Jul 23 20:39:59 CDT 2011,143248659,Reply,19631631
Sat Jul 23 16:11:10 CDT 2011,143248659,Reply,175422215
Sat Jul 23 15:49:46 CDT 2011,143248659,Reply,21876384
Sat Jul 23 15:32:04 CDT 2011,143248659,Reply,21876384
Sat Jul 23 15:30:12 CDT 2011,143248659,Mention,201943047
Sat Jul 23 15:30:05 CDT 2011,143248659,Reply,25897762
Sat Jul 23 15:30:02 CDT 2011,143248659,Retweet,237236717
Sat Jul 23 15:25:45 CDT 2011,143248659,Retweet,216898581
Sat Jul 23 15:23:11 CDT 2011,143248659,Retweet,23249204
Sat Jul 23 14:13:02 CDT 2011,143248659,Reply,343178525
Sat Jul 23 14:03:26 CDT 2011,143248659,Retweet,23249204
Sat Jul 23 14:02:54 CDT 2011,143248659,Retweet,15559831
Sat Jul 23 14:02:13 CDT 2011,143248659,Retweet,343178525
Sat Jul 23 14:01:19 CDT 2011,143248659,Retweet,189474615
Sat Jul 23 13:58:44 CDT 2011,143248659,Reply,343178525
Sat Jul 23 13:45:37 CDT 2011,143248659,Mention,43858998
Sat Jul 23 13:28:18 CDT 2011,143248659,Reply,289388465
Sat Jul 23 13:22:55 CDT 2011,143248659,Mention,43858998
Sat Jul 23 13:21:09 CDT 2011,143248659,Retweet,112970794
Sat Jul 23 12:15:03 CDT 2011,143248659,Mention,340389120
Sat Jul 23 10:35:49 CDT 2011,143248659,Retweet,82151466
Sat Jul 23 10:34:46 CDT 2011,143248659,Mention,257366925
Sat Jul 23 10:29:54 CDT 2011,143248659,Reply,27206171
Sat Jul 23 10:28:23 CDT 2011,143248659,Retweet,60471583
Sat Jul 23 10:27:49 CDT 2011,143248659,Reply,23249204
Sat Jul 23 10:23:47 CDT 2011,143248659,Retweet,23249204
Sat Jul 23 10:21:05 CDT 2011,143248659,Reply,18479943
Sat Jul 23 09:55:49 CDT 2011,143248659,Reply,16522602
Sat Jul 23 09:51:56 CDT 2011,143248659,Reply,188459317
Sat Jul 23 03:34:11 CDT 2011,143248659,Retweet,227573958
Sat Jul 23 03:27:55 CDT 2011,143248659,Retweet,189474615
Sat Jul 23 03:27:06 CDT 2011,143248659,Reply,76266300
Sat Jul 23 03:26:35 CDT 2011,143248659,Retweet,76266300
Sat Jul 23 03:22:56 CDT 2011,143248659,Reply,52848686
Sat Jul 23 03:22:34 CDT 2011,143248659,Reply,52848686
Sat Jul 23 02:22:31 CDT 2011,143248659,Mention,21912106
Fri Jul 22 22:06:06 CDT 2011,143248659,Reply,124072423
Fri Jul 22 22:02:37 CDT 2011,143248659,Reply,128402563
Fri Jul 22 21:56:17 CDT 2011,143248659,Reply,124072423
Fri Jul 22 21:50:43 CDT 2011,143248659,Retweet,113510223
Fri Jul 22 21:41:04 CDT 2011,143248659,Mention,87582284
Fri Jul 22 21:38:20 CDT 2011,143248659,Reply,31891798
Fri Jul 22 20:14:02 CDT 2011,143248659,Reply,36382165
Fri Jul 22 19:38:07 CDT 2011,143248659,Retweet,236624052
